placa,data_posicao,velocidade,ignicao,latitude,longitude
TESTE001,2018-12-19T21:15:00-02:00,70,True,-25.441123,-50.6917925
TESTE001,2018-12-19T21:17:00-02:00,78,True,-25.4461491,-50.6741113
TESTE001,2018-12-19T21:19:00-02:00,59,True,-25.453707,-50.6488901
TESTE001,2018-12-19T21:19:34-02:00,63,True,-25.4517093,-50.643527
TESTE001,2018-12-19T21:20:07-02:00,52,True,-25.448825,-50.6394605
TESTE001,2018-12-19T21:20:33-02:00,73,True,-25.4506985,-50.6352278
TESTE001,2018-12-19T21:21:27-02:00,75,True,-25.455759,-50.6262911
TESTE001,2018-12-19T21:22:30-02:00,53,True,-25.4545456,-50.6136618
TESTE001,2018-12-19T21:24:29-02:00,54,True,-25.4622401,-50.5970076
TESTE001,2018-12-19T21:26:29-02:00,97,True,-25.464977,-50.5782475
TESTE001,2018-12-19T21:28:29-02:00,79,True,-25.4633711,-50.5505016
TESTE001,2018-12-19T21:30:29-02:00,96,True,-25.4662686,-50.5252843
TESTE001,2018-12-19T21:32:29-02:00,55,True,-25.467942,-50.507927
TESTE001,2018-12-19T21:34:29-02:00,60,True,-25.4728575,-50.4909196
TESTE001,2018-12-19T21:34:48-02:00,78,True,-25.4723428,-50.4873475
TESTE001,2018-12-19T21:35:48-02:00,71,True,-25.4684748,-50.4756933
TESTE001,2018-12-19T21:36:30-02:00,77,True,-25.4709543,-50.467435
TESTE001,2018-12-19T21:36:53-02:00,75,True,-25.4685801,-50.4634173
TESTE001,2018-12-19T21:38:26-02:00,78,True,-25.4526611,-50.4535721
TESTE001,2018-12-19T21:38:41-02:00,78,True,-25.4526966,-50.4502893
TESTE001,2018-12-19T21:40:41-02:00,66,True,-25.4605755,-50.4268973
TESTE001,2018-12-19T21:42:41-02:00,31,True,-25.467254,-50.4103456
TESTE001,2018-12-19T21:43:58-02:00,87,True,-25.4687405,-50.3963471
TESTE001,2018-12-19T21:45:55-02:00,35,True,-25.4639028,-50.3770671
TESTE001,2018-12-19T21:47:37-02:00,48,True,-25.466545,-50.367639
TESTE001,2018-12-19T21:49:36-02:00,73,True,-25.465173,-50.3490163
TESTE001,2018-12-19T21:50:43-02:00,73,True,-25.4560696,-50.3387458
TESTE001,2018-12-19T21:50:58-02:00,60,True,-25.457591,-50.3365031
TESTE001,2018-12-19T21:51:15-02:00,66,True,-25.4591821,-50.3343346
TESTE001,2018-12-19T21:51:31-02:00,73,True,-25.4605941,-50.3316728
TESTE001,2018-12-19T21:52:29-02:00,105,True,-25.4703696,-50.3227148
TESTE001,2018-12-19T21:52:47-02:00,97,True,-25.4734846,-50.3188621
TESTE001,2018-12-19T21:53:03-02:00,69,True,-25.4752036,-50.3157521
TESTE001,2018-12-19T21:53:40-02:00,79,True,-25.4730835,-50.3092933
TESTE001,2018-12-19T21:54:45-02:00,71,True,-25.4675533,-50.2950588
TESTE001,2018-12-19T21:56:31-02:00,55,True,-25.4709635,-50.2771763
TESTE001,2018-12-19T21:58:30-02:00,48,True,-25.4649276,-50.2664348
